country,fulfill via,shipment mode,scheduled delivery date,delivered to client date,vendor,dosage form,manufacturing site,line item value,weight (kilograms),delivered late
Tanzania,Direct Drop,Air,2010-08-07,2010-08-07,Aurobindo Pharma Limited,Tablet,"Aurobindo Unit III, India",74763.0,3392,False
Namibia,Direct Drop,Air,2010-04-29,2010-04-29,"Trinity Biotech, Plc",Test kit,"Trinity Biotech, Plc",64000.0,687,False
South Africa,Direct Drop,Truck,2014-07-11,2014-07-11,S. BUYS WHOLESALER,Capsule,"BMS Evansville, US",25.69,Weight Captured Separately,False
Rwanda,Direct Drop,Air,2010-01-27,2010-01-27,Aurobindo Pharma Limited,Tablet,"Aurobindo Unit III, India",179189.1,1010,False
Sudan,Direct Drop,Air,2012-01-06,2012-01-06,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",11481.0,60,False
Haiti,Direct Drop,Air,2013-01-04,2013-01-04,Aurobindo Pharma Limited,Tablet - FDC,"Aurobindo Unit III, India",11573.6,118,False
South Africa,Direct Drop,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,Tablet - FDC,"Cipla, Goa, India",34884.66,Weight Captured Separately,False
Nigeria,Direct Drop,Air,2015-07-23,2015-07-23,EMCURE PHARMACEUTICALS LTD,Tablet,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",163260.0,Weight Captured Separately,False
Tanzania,Direct Drop,Air,2012-12-31,2012-12-31,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",188160.0,1016,False
Nigeria,Direct Drop,Air,2013-09-18,2013-09-24,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",273408.0,1248,True
South Africa,Direct Drop,Truck,2014-11-05,2014-11-05,PHARMACY DIRECT,Oral solution,"Aurobindo Unit III, India",143.05,Weight Captured Separately,False
Haiti,Direct Drop,Air,2014-10-14,2014-10-14,CIPLA LIMITED,Chewable/dispersible tablet - FDC,"Cipla, Goa, India",6336.16,250,False
South Sudan,Direct Drop,Air,2015-06-03,2015-06-03,"Orgenics, Ltd",Test kit - Ancillary,"Alere Medical Co., Ltd.",360.0,See ASN-31321 (ID#:30363),False
South Africa,Direct Drop,Truck,2014-10-03,2014-10-03,PHARMACY DIRECT,Tablet,"Aurobindo Unit III, India",124.77,Weight Captured Separately,False
Rwanda,Direct Drop,Air,2014-04-28,2014-06-16,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Test kit,"KHB Test Kit Facility, Shanghai China",103635.0,2820,True
Nigeria,Direct Drop,Air,2015-07-14,2015-07-14,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",568532.0,2590,False
Zambia,Direct Drop,Air,2013-08-05,2013-07-31,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",234320.0,1214,False
Tanzania,Direct Drop,Air,2012-05-25,2012-05-25,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",218960.0,1300,False
Vietnam,Direct Drop,Air,2014-11-03,2014-11-03,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet - FDC,Mylan (formerly Matrix) Nashik,105040.65,See ASN-28248 (ID#:48994),False
South Africa,Direct Drop,Truck,2009-10-27,2009-10-27,S. BUYS WHOLESALER,Capsule,"Aurobindo Unit III, India",20364.96,Weight Captured Separately,False
Cameroon,Direct Drop,Air,2014-01-08,2014-01-08,Aurobindo Pharma Limited,Tablet - FDC,"Aurobindo Unit VII, IN",420711.8,4962,False
Côte d'Ivoire,Direct Drop,Air,2010-04-27,2010-04-27,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Capsule,"MSD, Haarlem, NL",100000.0,518,False
South Africa,Direct Drop,Truck,2010-05-31,2010-05-31,S. BUYS WHOLESALER,Tablet - blister,GSK Ware (UK),3988.5,Weight Captured Separately,False
Zimbabwe,Direct Drop,Air Charter,2014-06-14,2014-06-14,CIPLA LIMITED,Tablet - FDC,"Cipla, Kurkumbh, India",118472.49,2829,False
Kenya,Direct Drop,Air,2012-02-16,2012-02-16,"Trinity Biotech, Plc",Test kit,"Trinity Biotech, Plc",576000.0,5876,False
"Congo, DRC",Direct Drop,Air,2014-11-10,2014-11-10,Aurobindo Pharma Limited,Chewable/dispersible tablet,"Aurobindo Unit III, India",550.0,See ASN-27933 (ID#:22761),False
South Africa,Direct Drop,Truck,2014-01-13,2014-01-13,S. BUYS WHOLESALER,Oral solution,"Aurobindo Unit III, India",26.78,Weight Captured Separately,False
South Africa,Direct Drop,Air,2010-06-08,2010-06-08,Aurobindo Pharma Limited,Tablet,"Aurobindo Unit III, India",197192.2,1431,False
Haiti,Direct Drop,Ocean,2012-10-22,2012-10-22,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet,Mylan (formerly Matrix) Nashik,54000.0,See ASN-15571 (ID#:21091),False
Côte d'Ivoire,Direct Drop,Air,2014-04-29,2014-04-29,Aurobindo Pharma Limited,Delayed-release capsules,"Aurobindo Unit III, India",9096.0,96,False
Mozambique,Direct Drop,Air,2014-03-02,2014-03-02,Aurobindo Pharma Limited,Delayed-release capsules,"Aurobindo Unit III, India",16000.0,62,False
South Sudan,Direct Drop,Air,2014-10-03,2014-10-03,"Orgenics, Ltd",Test kit - Ancillary,"Alere Medical Co., Ltd.",800.0,See ASN-27328 (ID#:27829),False
South Africa,Direct Drop,Truck,2015-01-26,2015-01-26,PHARMACY DIRECT,Tablet - FDC,"Aurobindo Unit III, India",240.14,Weight Captured Separately,False
Uganda,Direct Drop,Air,2012-07-23,2012-07-23,Aurobindo Pharma Limited,Tablet,"Aurobindo Unit III, India",70097.8,1770,False
South Africa,Direct Drop,Truck,2015-08-24,2015-08-24,PHARMACY DIRECT,Delayed-release capsules,"Aurobindo Unit III, India",122.18,Weight Captured Separately,False
South Africa,Direct Drop,Truck,2015-06-02,2015-06-02,PHARMACY DIRECT,Tablet,"Aurobindo Unit III, India",428.22,Weight Captured Separately,False
Cameroon,Direct Drop,Air,2014-06-10,2014-06-10,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",400000.0,2020,False
Zambia,Direct Drop,Air,2010-12-17,2010-12-21,"Orgenics, Ltd",Test kit,Inverness Japan,225120.0,1363,True
Nigeria,Direct Drop,Air,2011-09-12,2011-09-12,"Trinity Biotech, Plc",Test kit,"Trinity Biotech, Plc",185312.0,1918,False
Guyana,Direct Drop,Air,2013-04-18,2013-04-18,MICRO LABS LIMITED,Capsule,"Micro labs, Verna, Goa, India",130.0,4,False
South Africa,Direct Drop,Ocean,2011-12-06,2011-12-06,CIPLA LIMITED,Tablet,"Cipla, Goa, India",351377.76,Weight Captured Separately,False
Sudan,Direct Drop,Air,2011-06-24,2011-06-24,"Standard Diagnostics, Inc.",Test kit,"Standard Diagnostics, Korea",600.0,430,False
Mozambique,Direct Drop,Ocean,2011-11-22,2011-11-22,"Trinity Biotech, Plc",Test kit,"Trinity Biotech, Plc",425600.0,4472,False
Vietnam,Direct Drop,Air,2012-05-14,2012-05-14,Aurobindo Pharma Limited,Capsule,"Aurobindo Unit III, India",974.4,25,False
Tanzania,Direct Drop,Air,2009-11-17,2009-11-17,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Capsule,ABBVIE (Abbott) Logis. UK,24742.2,1210,False
Côte d'Ivoire,Direct Drop,Air,2013-06-24,2013-06-24,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Test kit,Chembio Diagnostics Sys. Inc.,58000.0,576,False
Vietnam,Direct Drop,Air,2011-10-24,2011-10-24,HETERO LABS LIMITED,Tablet - FDC,Hetero Unit III Hyderabad IN,67609.0,759,False
South Africa,Direct Drop,Truck,2014-08-13,2014-08-13,S. BUYS WHOLESALER,Oral solution,ABBVIE (Abbott) Logis. UK,46.9,Weight Captured Separately,False
Vietnam,Direct Drop,Air,2015-07-10,2015-07-10,HETERO LABS LIMITED,Tablet - FDC,Hetero Unit III Hyderabad IN,68160.0,2541,False
South Africa,Direct Drop,Ocean,2012-01-04,2012-01-04,Aurobindo Pharma Limited,Tablet,"Aurobindo Unit III, India",356005.85,2283,False
Uganda,Direct Drop,Air,2013-04-10,2013-04-10,MICRO LABS LIMITED,Capsule,"Micro labs, Verna, Goa, India",112.0,See ASN-18910 (ID#:50309),False
Vietnam,Direct Drop,Air,2012-10-09,2012-10-09,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet,Mylan (formerly Matrix) Nashik,185419.04,See ASN-16123 (ID#:20371),False
Vietnam,Direct Drop,Air,2015-07-10,2015-07-10,HETERO LABS LIMITED,Tablet,Hetero Unit III Hyderabad IN,12960.0,See ASN-32265 (ID#:56716),False
Haiti,Direct Drop,Air,2015-03-12,2015-03-12,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet,Mylan (formerly Matrix) Nashik,39000.0,280,False
Zambia,Direct Drop,Air,2010-12-17,2010-12-16,"Orgenics, Ltd",Test kit,Inverness Japan,163280.0,989,False
Haiti,Direct Drop,Air,2013-03-13,2013-03-13,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Test kit,"KHB Test Kit Facility, Shanghai China",6125.0,164,False
Haiti,Direct Drop,Air,2014-03-28,2014-03-28,HETERO LABS LIMITED,Tablet - FDC,Hetero Unit III Hyderabad IN,717.12,Weight Captured Separately,False
South Africa,Direct Drop,Truck,2015-02-19,2015-02-19,PHARMACY DIRECT,Tablet,"Aurobindo Unit III, India",53.24,Weight Captured Separately,False
Nigeria,Direct Drop,Air,2013-01-09,2013-01-17,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",244216.0,1235,True
Sudan,Direct Drop,Air,2012-02-03,2012-02-03,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",10324.0,45,False
Tanzania,Direct Drop,Air,2013-09-17,2013-09-16,"Standard Diagnostics, Inc.",Test kit,"Alere Medical Co., Ltd.",0.0,965,False
South Africa,Direct Drop,Truck,2014-08-28,2014-08-28,PHARMACY DIRECT,Delayed-release capsules,"Aurobindo Unit III, India",60.99,Weight Captured Separately,False
Uganda,Direct Drop,Air,2013-11-21,2013-11-21,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Capsule,Mylan (formerly Matrix) Nashik,105525.0,440,False
South Africa,Direct Drop,Truck,2015-06-02,2015-06-02,PHARMACY DIRECT,Tablet - FDC,"Aurobindo Unit III, India",300.08,Weight Captured Separately,False
Nigeria,Direct Drop,Air,2010-05-05,2010-06-16,"Orgenics, Ltd",Test kit,Inverness Japan,168000.0,1002,True
Cameroon,Direct Drop,Air,2013-10-10,2013-10-10,HUMAN GMBH,Test kit,Human Diagnostic,3347.4,46,False
Uganda,Direct Drop,Air,2013-10-30,2013-10-30,CIPLA LIMITED,Tablet - FDC,"Cipla, Kurkumbh, India",76893.6,1874,False
South Africa,Direct Drop,Ocean,2011-03-17,2011-03-17,Aurobindo Pharma Limited,Oral solution,"Aurobindo Unit III, India",70969.12,Weight Captured Separately,False
Vietnam,Direct Drop,Air,2014-04-23,2014-04-23,HETERO LABS LIMITED,Tablet,Hetero Unit III Hyderabad IN,6457.8,See ASN-24394 (ID#:16053),False
Uganda,Direct Drop,Air,2013-05-08,2013-05-08,MICRO LABS LIMITED,Capsule,"Micro labs, Verna, Goa, India",504.0,9,False
Mozambique,Direct Drop,Ocean,2012-02-29,2012-02-29,"Trinity Biotech, Plc",Test kit,"Trinity Biotech, Plc",236800.0,2471,False
Zimbabwe,Direct Drop,Air,2010-05-20,2010-05-31,"Orgenics, Ltd",Test kit,Inverness Japan,176400.0,1183,True
Côte d'Ivoire,Direct Drop,Air,2014-02-27,2014-02-27,Aurobindo Pharma Limited,Capsule,"Aurobindo Unit III, India",1800.0,See ASN-24432 (ID#:40680),False
Nigeria,Direct Drop,Air,2014-02-18,2014-02-18,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",961022.0,4388,False
Uganda,Direct Drop,Air,2014-10-28,2014-10-28,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet,Mylan (formerly Matrix) Nashik,62300.0,420,False
South Africa,Direct Drop,Ocean,2011-09-02,2011-09-02,Aurobindo Pharma Limited,Tablet - FDC,"Aurobindo Unit III, India",210500.0,2303,False
Côte d'Ivoire,Direct Drop,Air,2010-01-21,2010-01-21,"Orgenics, Ltd",Test kit,Inverness Japan,245000.0,794,False
Vietnam,Direct Drop,Air,2010-03-19,2010-03-19,Aurobindo Pharma Limited,Tablet - FDC,"Aurobindo Unit III, India",130906.44,See ASN-6266 (ID#:15368),False
South Africa,Direct Drop,Ocean,2010-12-15,2011-02-11,STRIDES ARCOLAB LIMITED,Tablet,"Strides, Bangalore, India.",303175.21,Weight Captured Separately,True
Kenya,Direct Drop,Air,2012-10-15,2012-10-15,"Trinity Biotech, Plc",Test kit,"Trinity Biotech, Plc",480000.0,4956,False
South Africa,Direct Drop,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,Delayed-release capsules,"Aurobindo Unit III, India",4996.06,Weight Captured Separately,False
South Africa,Direct Drop,Ocean,2011-12-01,2012-01-09,EMCURE PHARMACEUTICALS LTD,Tablet,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",454995.9,8351,True
South Africa,Direct Drop,Truck,2014-11-05,2014-11-05,PHARMACY DIRECT,Oral solution,"Aurobindo Unit III, India",1102.97,Weight Captured Separately,False
Cameroon,Direct Drop,Air,2011-11-18,2011-11-18,HUMAN GMBH,Test kit,Human Diagnostic,2231.6,30,False
South Africa,Direct Drop,Truck,2015-08-24,2015-08-24,PHARMACY DIRECT,Tablet,"Aurobindo Unit III, India",329.7,Weight Captured Separately,False
Vietnam,Direct Drop,Air,2010-08-23,2010-08-23,Aurobindo Pharma Limited,Tablet - FDC,"Aurobindo Unit III, India",189488.88,2148,False
Uganda,Direct Drop,Air,2012-07-27,2012-07-27,HETERO LABS LIMITED,Tablet,Hetero Unit III Hyderabad IN,95612.4,12945,False
Swaziland,Direct Drop,Air,2012-10-19,2012-10-19,"Orgenics, Ltd",Test kit - Ancillary,"Alere Medical Co., Ltd.",1430.0,Weight Captured Separately,False
Vietnam,Direct Drop,Air,2014-05-15,2014-05-15,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet - FDC,Mylan (formerly Matrix) Nashik,40338.0,695,False
Vietnam,Direct Drop,Air,2015-01-15,2015-01-15,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Tablet,ABBVIE Ludwigshafen Germany,267608.0,1073,False
Côte d'Ivoire,Direct Drop,Air,2010-07-06,2010-07-06,BRISTOL-MYERS SQUIBB,Chewable/dispersible tablet,"BMS Meymac, France",19000.0,391,False
Angola,Direct Drop,Air,2011-04-14,2011-04-14,"Trinity Biotech, Plc",Test kit,"Trinity Biotech, Plc",16000.0,260,False
South Africa,Direct Drop,Truck,2014-08-27,2014-08-27,S. BUYS WHOLESALER,Tablet,Hetero Unit III Hyderabad IN,3395.39,Weight Captured Separately,False
South Africa,Direct Drop,Ocean,2011-06-03,2011-06-03,Aurobindo Pharma Limited,Capsule,"Aurobindo Unit III, India",131450.0,3099,False
"Congo, DRC",Direct Drop,Air,2013-11-28,2013-11-28,Aurobindo Pharma Limited,Delayed-release capsules,"Aurobindo Unit III, India",825.0,See ASN-20218 (ID#:20450),False
Mozambique,Direct Drop,Air,2011-11-02,2011-11-02,Hoffmann-La Roche ltd Basel,Capsule,Roche Basel,47723.35,238,False
Vietnam,Direct Drop,Air,2015-07-27,2015-07-27,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet - FDC,Mylan (formerly Matrix) Nashik,52139.7,See ASN-32776 (ID#:40935),False
Uganda,Direct Drop,Air,2013-11-16,2013-11-16,CIPLA LIMITED,Tablet - FDC,"Cipla, Kurkumbh, India",184000.0,4620,False
Swaziland,Direct Drop,Ocean,2011-12-15,2011-12-15,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet - FDC,Mylan (formerly Matrix) Nashik,1371930.0,11433,False
Rwanda,Direct Drop,Air,2010-12-23,2010-12-23,"Standard Diagnostics, Inc.",Test kit,"Standard Diagnostics, Korea",40800.0,570,False
Sudan,Direct Drop,Air,2011-07-01,2011-07-01,"Orgenics, Ltd",Test kit - Ancillary,Inverness Japan,396.0,3,False
South Sudan,Direct Drop,Air,2014-02-27,2014-02-27,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",61766.0,285,False
Botswana,Direct Drop,Air,2010-06-15,2010-06-15,"Orgenics, Ltd",Test kit,Inverness Japan,560.0,3,False
Haiti,Direct Drop,Air,2013-06-10,2013-06-10,HETERO LABS LIMITED,Tablet - FDC,Hetero Unit III Hyderabad IN,836.64,37,False
Cameroon,Direct Drop,Air,2013-09-26,2013-09-26,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet - FDC,Mylan (formerly Matrix) Nashik,495138.05,5016,False
Haiti,Direct Drop,Air,2012-10-04,2012-10-04,Aurobindo Pharma Limited,Chewable/dispersible tablet,"Aurobindo Unit III, India",3613.75,156,False
South Africa,Direct Drop,Truck,2014-06-25,2014-06-25,PHARMACY DIRECT,Tablet,"Aurobindo Unit III, India",3104.58,Weight Captured Separately,False
Haiti,Direct Drop,Ocean,2015-07-03,2015-07-03,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet - FDC,Mylan (formerly Matrix) Nashik,486000.0,See ASN-31820 (ID#:16098),False
Mozambique,Direct Drop,Air,2009-10-29,2009-10-29,GLAXOSMITHKLINE EXPORT LIMITED,Tablet - FDC,GSK Ware (UK),90017.96,249,False
Vietnam,Direct Drop,Air,2015-07-10,2015-07-10,HETERO LABS LIMITED,Tablet - FDC,Hetero Unit III Hyderabad IN,11440.0,See ASN-32270 (ID#:35968),False
Vietnam,Direct Drop,Air,2014-08-13,2014-08-13,HETERO LABS LIMITED,Tablet,Hetero Unit III Hyderabad IN,44450.0,See ASN-26927 (ID#:26612),False
Vietnam,Direct Drop,Air,2015-07-13,2015-07-13,HETERO LABS LIMITED,Tablet,Hetero Unit III Hyderabad IN,28000.0,See ASN-32262 (ID#:41943),False
Tanzania,Direct Drop,Air,2009-12-24,2009-12-24,"Standard Diagnostics, Inc.",Test kit,"Standard Diagnostics, Korea",118800.0,1650,False
South Africa,Direct Drop,Truck,2014-08-29,2014-08-29,S. BUYS WHOLESALER,Tablet,"Aurobindo Unit III, India",6697.54,Weight Captured Separately,False
South Africa,Direct Drop,Truck,2014-11-05,2014-11-05,PHARMACY DIRECT,Capsule,"Aurobindo Unit III, India",1085.01,Weight Captured Separately,False
Uganda,Direct Drop,Air,2013-11-21,2013-11-21,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Capsule,Mylan (formerly Matrix) Nashik,29190.0,122,False
South Africa,Direct Drop,Truck,2009-10-29,2009-10-29,S. BUYS WHOLESALER,Tablet,"Aurobindo Unit III, India",79058.92,Weight Captured Separately,False
South Africa,Direct Drop,Truck,2014-02-07,2014-02-07,S. BUYS WHOLESALER,Tablet,"Aurobindo Unit III, India",5479.8,Weight Captured Separately,False
Côte d'Ivoire,Direct Drop,Air,2010-01-15,2010-01-15,BRISTOL-MYERS SQUIBB,Chewable/dispersible tablet,"BMS Meymac, France",3667.0,78,False
South Africa,Direct Drop,Truck,2015-06-02,2015-06-02,PHARMACY DIRECT,Delayed-release capsules,"Aurobindo Unit III, India",85.31,Weight Captured Separately,False
South Africa,Direct Drop,Truck,2015-02-19,2015-02-19,PHARMACY DIRECT,Tablet,"Aurobindo Unit III, India",46.79,Weight Captured Separately,False
Zambia,Direct Drop,Air,2010-03-18,2010-03-18,"Orgenics, Ltd",Test kit,Inverness Japan,151200.0,1016,False
Côte d'Ivoire,Direct Drop,Air,2015-07-21,2015-07-21,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",560000.0,2836,False
Haiti,Direct Drop,Ocean,2013-08-07,2013-08-07,Aurobindo Pharma Limited,Oral solution,"Aurobindo Unit III, India",4610.25,See ASN-18919 (ID#:14578),False
Tanzania,Direct Drop,Air,2013-06-25,2013-06-25,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",48800.0,268,False
Dominican Republic,Direct Drop,Air,2010-11-30,2010-11-30,IDIS LIMITED,Capsule,"BMS Evansville, US",61512.12,Weight Captured Separately,False
Vietnam,Direct Drop,Air,2012-05-16,2012-05-16,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Chewable/dispersible tablet - FDC,Mylan (formerly Matrix) Nashik,4660.45,See ASN-14517 (ID#:44737),False
Vietnam,Direct Drop,Air,2011-11-23,2011-11-23,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Tablet,ABBVIE Ludwigshafen Germany,117957.0,355,False
South Africa,Direct Drop,Ocean,2011-01-06,2011-01-06,Aurobindo Pharma Limited,Oral suspension,"Aurobindo Unit III, India",22688.24,3967,False
Nigeria,Direct Drop,Air,2013-11-07,2013-11-11,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",271450.0,1238,True
South Africa,Direct Drop,Truck,2015-07-24,2015-07-24,PHARMACY DIRECT,Tablet,"Aurobindo Unit III, India",568.37,Weight Captured Separately,False
South Africa,Direct Drop,Ocean,2011-04-05,2011-04-05,STRIDES ARCOLAB LIMITED,Tablet,"Strides, Bangalore, India.",494868.36,10859,False
Nigeria,Direct Drop,Air,2013-11-07,2013-11-11,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",262461.0,1192,True
Vietnam,Direct Drop,Air,2015-06-01,2015-06-01,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet - FDC,Mylan (formerly Matrix) Nashik,217047.6,2406,False
Côte d'Ivoire,Direct Drop,Air,2010-02-19,2010-02-19,"Orgenics, Ltd",Test kit,Inverness Japan,245000.0,794,False
South Sudan,Direct Drop,Air,2012-09-20,2012-09-20,"Orgenics, Ltd",Test kit - Ancillary,"Alere Medical Co., Ltd.",2608.0,See ASN-15985 (ID#:30320),False
Vietnam,Direct Drop,Air,2009-09-30,2009-09-30,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet,Mylan (formerly Matrix) Nashik,20790.0,See ASN-4872 (ID#:13652),False
Côte d'Ivoire,Direct Drop,Air,2010-08-27,2010-08-27,"Standard Diagnostics, Inc.",Test kit,"Standard Diagnostics, Korea",34944.0,486,False
Tanzania,Direct Drop,Air,2013-01-02,2013-01-02,"Trinity Biotech, Plc",Test kit,"Trinity Biotech, Plc",12256.0,125,False
Burundi,Direct Drop,Air,2014-06-26,2014-06-26,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Test kit,Chembio Diagnostics Sys. Inc.,14876.4,58,False
Côte d'Ivoire,Direct Drop,Air,2013-04-24,2013-04-24,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Oral solution,ABBVIE (Abbott) Logis. UK,16026.4,242,False
Côte d'Ivoire,Direct Drop,Air,2014-01-03,2014-01-03,Aurobindo Pharma Limited,Chewable/dispersible tablet,"Aurobindo Unit III, India",8750.0,482,False
Liberia,Direct Drop,Air,2011-08-15,2011-08-15,"Standard Diagnostics, Inc.",Test kit,"Standard Diagnostics, Korea",2000.0,34,False
Tanzania,Direct Drop,Air,2011-09-29,2011-09-29,"Standard Diagnostics, Inc.",Test kit,"Standard Diagnostics, Korea",160000.0,2667,False
South Africa,Direct Drop,Truck,2009-11-19,2009-11-19,S. BUYS WHOLESALER,Oral solution,GSK Mississauga (Canada),19.97,Weight Captured Separately,False
Sierra Leone,Direct Drop,Air,2015-05-11,2015-05-11,"Orgenics, Ltd",Test kit,"Alere Medical Co., Ltd.",320000.0,1556,False
South Africa,Direct Drop,Truck,2015-02-19,2015-02-19,PHARMACY DIRECT,Capsule,"Aurobindo Unit III, India",8.99,Weight Captured Separately,False
South Africa,Direct Drop,Truck,2015-07-24,2015-07-24,PHARMACY DIRECT,Tablet,"MSD, Haarlem, NL",394.51,Weight Captured Separately,False
South Africa,Direct Drop,Truck,2014-08-29,2014-08-29,S. BUYS WHOLESALER,Tablet - FDC,"Cipla, Goa, India",211.71,Weight Captured Separately,False
Cameroon,Direct Drop,Air,2014-01-08,2014-01-08,Aurobindo Pharma Limited,Tablet - FDC,"Aurobindo Unit VII, IN",417790.5,4927,False
South Africa,Direct Drop,Truck,2009-12-29,2009-12-29,S. BUYS WHOLESALER,Capsule,ABBVIE (Abbott) Logis. UK,161.34,Weight Captured Separately,False
"Congo, DRC",Direct Drop,Air,2015-04-03,2015-04-03,AMSTELFARMA B.V.,Tablet - FDC,"Micro Labs, Hosur, India",19198.0,500,False
South Africa,Direct Drop,Truck,2015-08-24,2015-08-24,PHARMACY DIRECT,Tablet,"Aurobindo Unit III, India",867.36,Weight Captured Separately,False
Uganda,Direct Drop,Air,2013-01-21,2013-01-21,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tablet,Mylan (formerly Matrix) Nashik,32737.5,See ASN-17750 (ID#:36539),False
South Africa,Direct Drop,Truck,2015-07-24,2015-07-24,PHARMACY DIRECT,Delayed-release capsules,"Aurobindo Unit III, India",71.09,Weight Captured Separately,False
